# x y z neumann_error
8.6666666666666670e-01 0.0000000000000000e+00 2.0000000000000001e-01 2.8705144927698711e-09
8.6666666666666670e-01 0.0000000000000000e+00 2.6666666666666666e-01 2.4092416950338702e-09
8.6666666666666670e-01 0.0000000000000000e+00 3.3333333333333331e-01 6.2763749753003140e-10
8.6666666666666670e-01 0.0000000000000000e+00 4.0000000000000002e-01 3.1310865011846545e-10
8.6666666666666670e-01 0.0000000000000000e+00 4.6666666666666667e-01 1.6938379587827512e-09
9.3333333333333335e-01 0.0000000000000000e+00 0.0000000000000000e+00 1.8121026540003124e-10
9.3333333333333335e-01 0.0000000000000000e+00 6.6666666666666666e-02 1.5231238492674493e-10
9.3333333333333335e-01 0.0000000000000000e+00 1.3333333333333333e-01 3.6735547936928015e-10
9.3333333333333335e-01 0.0000000000000000e+00 2.0000000000000001e-01 7.1740036133860485e-10
9.3333333333333335e-01 0.0000000000000000e+00 2.6666666666666666e-01 2.0152448598764749e-09
9.3333333333333335e-01 0.0000000000000000e+00 3.3333333333333331e-01 7.8944850656625931e-11
1.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 7.2252907158667880e-10
6.6666666666666666e-02 5.3333333333333333e-01 0.0000000000000000e+00 3.6493172703586779e-09
6.6666666666666666e-02 5.9999999999999998e-01 0.0000000000000000e+00 4.2833661267977700e-10
6.6666666666666666e-02 6.6666666666666663e-01 0.0000000000000000e+00 9.4372155272441510e-10
6.6666666666666666e-02 7.3333333333333328e-01 0.0000000000000000e+00 5.2608247882516074e-10
6.6666666666666666e-02 8.0000000000000004e-01 0.0000000000000000e+00 3.0829665592935474e-10
6.6666666666666666e-02 8.6666666666666670e-01 0.0000000000000000e+00 1.3940474433366918e-09
6.6666666666666666e-02 9.3333333333333335e-01 0.0000000000000000e+00 7.5064249125331773e-10
1.3333333333333333e-01 5.3333333333333333e-01 0.0000000000000000e+00 2.6519954621162622e-09
1.3333333333333333e-01 5.9999999999999998e-01 0.0000000000000000e+00 1.8336597064113536e-09
1.3333333333333333e-01 6.6666666666666663e-01 0.0000000000000000e+00 1.6704847540727376e-09
1.3333333333333333e-01 7.3333333333333328e-01 0.0000000000000000e+00 2.0638318913265275e-10
1.3333333333333333e-01 8.0000000000000004e-01 0.0000000000000000e+00 1.2740072515201584e-09
1.3333333333333333e-01 8.6666666666666670e-01 0.0000000000000000e+00 7.5984309305954261e-10
1.3333333333333333e-01 9.3333333333333335e-01 0.0000000000000000e+00 6.1779147229677608e-10
2.0000000000000001e-01 4.6666666666666667e-01 0.0000000000000000e+00 6.8863328596338209e-09
2.0000000000000001e-01 5.3333333333333333e-01 0.0000000000000000e+00 7.6747992934588089e-10
2.0000000000000001e-01 5.9999999999999998e-01 0.0000000000000000e+00 3.0689202557228287e-09
2.0000000000000001e-01 6.6666666666666663e-01 0.0000000000000000e+00 9.0544802851098507e-10
2.0000000000000001e-01 7.3333333333333328e-01 0.0000000000000000e+00 1.9412262352026640e-09
2.0000000000000001e-01 8.0000000000000004e-01 0.0000000000000000e+00 1.7944535450681794e-09
2.0000000000000001e-01 8.6666666666666670e-01 0.0000000000000000e+00 1.3228150964523939e-09
2.0000000000000001e-01 9.3333333333333335e-01 0.0000000000000000e+00 5.2996872415682667e-10
2.6666666666666666e-01 4.6666666666666667e-01 0.0000000000000000e+00 1.7078101759964459e-09
2.6666666666666666e-01 5.3333333333333333e-01 0.0000000000000000e+00 3.3677820418474985e-09
2.6666666666666666e-01 5.9999999999999998e-01 0.0000000000000000e+00 3.4550938275625951e-09
2.6666666666666666e-01 6.6666666666666663e-01 0.0000000000000000e+00 2.1545625013312843e-10
2.6666666666666666e-01 7.3333333333333328e-01 0.0000000000000000e+00 3.2969373801020591e-09
2.6666666666666666e-01 8.0000000000000004e-01 0.0000000000000000e+00 1.7034006207556864e-09
2.6666666666666666e-01 8.6666666666666670e-01 0.0000000000000000e+00 3.3650239586760216e-09
2.6666666666666666e-01 9.3333333333333335e-01 0.0000000000000000e+00 1.5693248714770219e-10
3.3333333333333331e-01 4.0000000000000002e-01 0.0000000000000000e+00 3.6833862636203643e-09
3.3333333333333331e-01 4.6666666666666667e-01 0.0000000000000000e+00 1.0230977584562066e-09
3.3333333333333331e-01 5.3333333333333333e-01 0.0000000000000000e+00 4.0636226565835881e-09
3.3333333333333331e-01 5.9999999999999998e-01 0.0000000000000000e+00 2.9648053343608171e-09
3.3333333333333331e-01 6.6666666666666663e-01 0.0000000000000000e+00 9.4984814142771970e-10
3.3333333333333331e-01 7.3333333333333328e-01 0.0000000000000000e+00 3.5315722800944527e-09
3.3333333333333331e-01 8.0000000000000004e-01 0.0000000000000000e+00 1.1653897228427435e-09
3.3333333333333331e-01 8.6666666666666670e-01 0.0000000000000000e+00 3.9149480484866332e-09
3.3333333333333331e-01 9.3333333333333335e-01 0.0000000000000000e+00 2.6360339636385937e-09
4.0000000000000002e-01 3.3333333333333331e-01 0.0000000000000000e+00 2.1658596406418329e-09
4.0000000000000002e-01 4.0000000000000002e-01 0.0000000000000000e+00 1.5003317521050755e-09
4.0000000000000002e-01 4.6666666666666667e-01 0.0000000000000000e+00 1.4933100097070504e-09
4.0000000000000002e-01 5.3333333333333333e-01 0.0000000000000000e+00 3.2531669685427449e-09
4.0000000000000002e-01 5.9999999999999998e-01 0.0000000000000000e+00 1.9932657605375725e-09
4.0000000000000002e-01 6.6666666666666663e-01 0.0000000000000000e+00 1.1293009676071654e-09
4.0000000000000002e-01 7.3333333333333328e-01 0.0000000000000000e+00 2.8239282296512685e-09
4.0000000000000002e-01 8.0000000000000004e-01 0.0000000000000000e+00 5.6787993618581669e-10
4.0000000000000002e-01 8.6666666666666670e-01 0.0000000000000000e+00 2.7638500684398313e-09
4.6666666666666667e-01 2.0000000000000001e-01 0.0000000000000000e+00 6.2011750456744939e-09
4.6666666666666667e-01 2.6666666666666666e-01 0.0000000000000000e+00 1.0617907804321763e-09
4.6666666666666667e-01 3.3333333333333331e-01 0.0000000000000000e+00 1.6406708128931200e-09
4.6666666666666667e-01 4.0000000000000002e-01 0.0000000000000000e+00 1.1119695984047407e-09
4.6666666666666667e-01 4.6666666666666667e-01 0.0000000000000000e+00 8.6696005335461132e-10
4.6666666666666667e-01 5.3333333333333333e-01 0.0000000000000000e+00 1.9378948580967728e-09
4.6666666666666667e-01 5.9999999999999998e-01 0.0000000000000000e+00 9.8427223571479932e-10
4.6666666666666667e-01 6.6666666666666663e-01 0.0000000000000000e+00 1.0515472788930560e-09
4.6666666666666667e-01 7.3333333333333328e-01 0.0000000000000000e+00 1.8397294147362175e-09
4.6666666666666667e-01 8.0000000000000004e-01 0.0000000000000000e+00 2.5574371421082419e-11
4.6666666666666667e-01 8.6666666666666670e-01 0.0000000000000000e+00 1.2591848086089549e-09
5.3333333333333333e-01 6.6666666666666666e-02 0.0000000000000000e+00 1.5455526280773846e-09
5.3333333333333333e-01 1.3333333333333333e-01 0.0000000000000000e+00 3.2895148895911939e-09
5.3333333333333333e-01 2.0000000000000001e-01 0.0000000000000000e+00 1.4540953536021192e-09
5.3333333333333333e-01 2.6666666666666666e-01 0.0000000000000000e+00 1.1027644837754721e-09
5.3333333333333333e-01 3.3333333333333331e-01 0.0000000000000000e+00 2.1012230190343863e-09
5.3333333333333333e-01 4.0000000000000002e-01 0.0000000000000000e+00 1.2188557103282455e-09
5.3333333333333333e-01 4.6666666666666667e-01 0.0000000000000000e+00 3.2135461010109196e-10
5.3333333333333333e-01 5.3333333333333333e-01 0.0000000000000000e+00 9.8968610694353162e-10
5.3333333333333333e-01 5.9999999999999998e-01 0.0000000000000000e+00 1.9856045346430672e-10
5.3333333333333333e-01 6.6666666666666663e-01 0.0000000000000000e+00 1.1065805919068522e-09
5.3333333333333333e-01 7.3333333333333328e-01 0.0000000000000000e+00 1.0343997250628394e-09
5.3333333333333333e-01 8.0000000000000004e-01 0.0000000000000000e+00 1.1154395996343985e-09
5.9999999999999998e-01 6.6666666666666666e-02 0.0000000000000000e+00 7.6921123989610138e-10
5.9999999999999998e-01 1.3333333333333333e-01 0.0000000000000000e+00 4.2420313066611384e-10
5.9999999999999998e-01 2.0000000000000001e-01 0.0000000000000000e+00 1.2776527292608895e-09
5.9999999999999998e-01 2.6666666666666666e-01 0.0000000000000000e+00 2.2836156731485385e-09
5.9999999999999998e-01 3.3333333333333331e-01 0.0000000000000000e+00 2.1914299157425467e-09
5.9999999999999998e-01 4.0000000000000002e-01 0.0000000000000000e+00 9.3121379703519485e-10
5.9999999999999998e-01 4.6666666666666667e-01 0.0000000000000000e+00 4.5495647693207307e-10
5.9999999999999998e-01 5.3333333333333333e-01 0.0000000000000000e+00 7.5117899428048041e-10
5.9999999999999998e-01 5.9999999999999998e-01 0.0000000000000000e+00 2.8726495073407060e-10
5.9999999999999998e-01 6.6666666666666663e-01 0.0000000000000000e+00 1.3218791820277272e-09
5.9999999999999998e-01 7.3333333333333328e-01 0.0000000000000000e+00 1.6917286260815462e-10
5.9999999999999998e-01 8.0000000000000004e-01 0.0000000000000000e+00 6.2475358220126509e-10
6.6666666666666663e-01 6.6666666666666666e-02 0.0000000000000000e+00 1.0665442991646184e-09
6.6666666666666663e-01 1.3333333333333333e-01 0.0000000000000000e+00 4.7500763906380446e-10
6.6666666666666663e-01 2.0000000000000001e-01 0.0000000000000000e+00 1.0025731159003314e-09
6.6666666666666663e-01 2.6666666666666666e-01 0.0000000000000000e+00 1.7249929355218885e-09
6.6666666666666663e-01 3.3333333333333331e-01 0.0000000000000000e+00 1.4352459848751995e-09
6.6666666666666663e-01 4.0000000000000002e-01 0.0000000000000000e+00 1.0321127134994991e-10
6.6666666666666663e-01 4.6666666666666667e-01 0.0000000000000000e+00 1.1229351443223981e-09
6.6666666666666663e-01 5.3333333333333333e-01 0.0000000000000000e+00 9.8672370197479178e-10
6.6666666666666663e-01 5.9999999999999998e-01 0.0000000000000000e+00 4.6205983354718603e-10
6.6666666666666663e-01 6.6666666666666663e-01 0.0000000000000000e+00 1.1751138550222456e-09
6.6666666666666663e-01 7.3333333333333328e-01 0.0000000000000000e+00 1.4575397866070604e-09
7.3333333333333328e-01 6.6666666666666666e-02 0.0000000000000000e+00 6.2796016401187246e-10
7.3333333333333328e-01 1.3333333333333333e-01 0.0000000000000000e+00 1.4379348687543510e-09
7.3333333333333328e-01 2.0000000000000001e-01 0.0000000000000000e+00 6.5995461389066463e-10
7.3333333333333328e-01 2.6666666666666666e-01 0.0000000000000000e+00 3.6262275105037466e-10
7.3333333333333328e-01 3.3333333333333331e-01 0.0000000000000000e+00 3.0601060460043709e-10
7.3333333333333328e-01 4.0000000000000002e-01 0.0000000000000000e+00 7.8377540912908498e-10
7.3333333333333328e-01 4.6666666666666667e-01 0.0000000000000000e+00 1.6244942479048243e-09
7.3333333333333328e-01 5.3333333333333333e-01 0.0000000000000000e+00 1.0325239505618702e-09
7.3333333333333328e-01 5.9999999999999998e-01 0.0000000000000000e+00 4.5163094570214791e-10
7.3333333333333328e-01 6.6666666666666663e-01 0.0000000000000000e+00 1.8583726726146342e-10
8.0000000000000004e-01 6.6666666666666666e-02 0.0000000000000000e+00 1.3167392277342843e-09
8.0000000000000004e-01 1.3333333333333333e-01 0.0000000000000000e+00 1.6553644256446108e-09
8.0000000000000004e-01 2.0000000000000001e-01 0.0000000000000000e+00 8.8941465204705836e-10
8.0000000000000004e-01 2.6666666666666666e-01 0.0000000000000000e+00 1.9604031676409044e-10
8.0000000000000004e-01 3.3333333333333331e-01 0.0000000000000000e+00 3.6901077908733106e-10
8.0000000000000004e-01 4.0000000000000002e-01 0.0000000000000000e+00 1.0319002548977066e-09
8.0000000000000004e-01 4.6666666666666667e-01 0.0000000000000000e+00 1.0348501611573137e-09
8.0000000000000004e-01 5.3333333333333333e-01 0.0000000000000000e+00 1.7416771925615541e-10
8.0000000000000004e-01 5.9999999999999998e-01 0.0000000000000000e+00 6.7418293170362631e-10
8.6666666666666670e-01 6.6666666666666666e-02 0.0000000000000000e+00 6.1848386285233563e-10
8.6666666666666670e-01 1.3333333333333333e-01 0.0000000000000000e+00 9.6431853476673985e-10
8.6666666666666670e-01 2.0000000000000001e-01 0.0000000000000000e+00 1.0115806200390903e-09
8.6666666666666670e-01 2.6666666666666666e-01 0.0000000000000000e+00 4.9206214340354782e-10
8.6666666666666670e-01 3.3333333333333331e-01 0.0000000000000000e+00 2.1280578827835611e-10
8.6666666666666670e-01 4.0000000000000002e-01 0.0000000000000000e+00 1.0829379188772392e-10
8.6666666666666670e-01 4.6666666666666667e-01 0.0000000000000000e+00 1.6565987061663900e-09
9.3333333333333335e-01 6.6666666666666666e-02 0.0000000000000000e+00 2.5237885639594801e-10
9.3333333333333335e-01 1.3333333333333333e-01 0.0000000000000000e+00 4.4861903132778781e-11
9.3333333333333335e-01 2.0000000000000001e-01 0.0000000000000000e+00 4.2548411374355824e-10
9.3333333333333335e-01 2.6666666666666666e-01 0.0000000000000000e+00 3.9885194237554519e-10
9.3333333333333335e-01 3.3333333333333331e-01 0.0000000000000000e+00 4.7843793513376095e-10
